Usho_0001	len=154	ExpAA=21.23	First60=4.72	PredHel=1	Topology=i56-78o
Usho_0333	len=223	ExpAA=0.04	First60=0.04	PredHel=0	Topology=o
Usho_0334	len=943	ExpAA=21.78	First60=0.00	PredHel=1	Topology=i175-197o
Usho_0335	len=1047	ExpAA=234.71	First60=0.00	PredHel=11	Topology=i151-170o311-333i435-457o477-494i507-529o579-601i621-643o675-697i704-726o746-765i772-794o
Usho_0336	len=80	ExpAA=0.04	First60=0.03	PredHel=0	Topology=o
Usho_0337	len=1098	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0338	len=232	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_0339	len=222	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0340	len=1323	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0341	len=679	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_0342	len=284	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0343	len=158	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Usho_0344	len=1592	ExpAA=0.19	First60=0.08	PredHel=0	Topology=o
Usho_0345	len=689	ExpAA=295.01	First60=0.00	PredHel=14	Topology=i133-155o170-192i199-221o225-247i260-282o287-309i325-347o351-373i393-415o430-452i459-478o484-506i527-544o594-616i
Usho_0346	len=663	ExpAA=10.32	First60=0.00	PredHel=0	Topology=o
Usho_0347	len=879	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_0348	len=812	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0349	len=1468	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_0350	len=789	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_0351	len=800	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usho_0352	len=211	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0353	len=884	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0354	len=552	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0355	len=1335	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0356	len=1477	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0357	len=1121	ExpAA=236.39	First60=0.00	PredHel=10	Topology=i279-301o316-338i345-362o403-425i446-468o911-933i954-976o991-1013i1033-1055o1101-1118i
Usho_0358	len=106	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_0359	len=600	ExpAA=241.60	First60=0.00	PredHel=10	Topology=i103-125o140-162i169-186o196-218i230-252o257-279i335-357o372-391i412-434o506-528i
Usho_0360	len=665	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0361	len=149	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0362	len=450	ExpAA=24.11	First60=0.00	PredHel=0	Topology=o
Usho_0363	len=665	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0364	len=586	ExpAA=103.72	First60=0.00	PredHel=5	Topology=i245-267o277-294i306-325o340-359i379-401o
Usho_0365	len=152	ExpAA=22.11	First60=0.00	PredHel=1	Topology=o125-147i
Usho_0366	len=507	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0367	len=1686	ExpAA=0.91	First60=0.00	PredHel=0	Topology=o
Usho_0368	len=408	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0369	len=196	ExpAA=17.54	First60=17.53	PredHel=1	Topology=i5-27o
Usho_0370	len=157	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_0371	len=564	ExpAA=7.30	First60=7.30	PredHel=0	Topology=o
Usho_0372	len=808	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0373	len=505	ExpAA=0.35	First60=0.00	PredHel=0	Topology=o
Usho_0374	len=437	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0375	len=87	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0376	len=1231	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
Usho_0377	len=136	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usho_0378	len=414	ExpAA=42.50	First60=4.33	PredHel=2	Topology=i56-78o98-120i
Usho_0379	len=101	ExpAA=18.82	First60=0.53	PredHel=1	Topology=i64-81o
Usho_0380	len=1696	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0381	len=212	ExpAA=83.33	First60=27.67	PredHel=4	Topology=i21-43o53-75i124-143o158-180i
Usho_0382	len=358	ExpAA=0.09	First60=0.01	PredHel=0	Topology=o
Usho_0383	len=180	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0384	len=256	ExpAA=20.19	First60=0.00	PredHel=1	Topology=o204-226i
Usho_0385	len=936	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_0386	len=513	ExpAA=10.05	First60=9.67	PredHel=0	Topology=o
Usho_0387	len=1206	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
Usho_0388	len=381	ExpAA=38.01	First60=0.00	PredHel=1	Topology=i68-90o
Usho_0389	len=221	ExpAA=0.48	First60=0.00	PredHel=0	Topology=o
Usho_0390	len=353	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_0391	len=318	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
Usho_0392	len=431	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0393	len=1379	ExpAA=0.73	First60=0.00	PredHel=0	Topology=o
Usho_0394	len=311	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0395	len=1599	ExpAA=19.48	First60=0.00	PredHel=1	Topology=o1448-1470i
Usho_0396	len=594	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0397	len=249	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Usho_0398	len=623	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_0399	len=950	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_0400	len=343	ExpAA=0.34	First60=0.03	PredHel=0	Topology=o
Usho_0401	len=713	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0402	len=130	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usho_0403	len=104	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0404	len=323	ExpAA=59.34	First60=25.40	PredHel=2	Topology=i7-26o53-75i
Usho_0405	len=697	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0406	len=189	ExpAA=0.13	First60=0.09	PredHel=0	Topology=i
Usho_0407	len=2182	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0408	len=625	ExpAA=1.18	First60=0.16	PredHel=0	Topology=o
Usho_0409	len=319	ExpAA=11.57	First60=5.82	PredHel=0	Topology=o
Usho_0410	len=111	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_0411	len=125	ExpAA=29.21	First60=20.99	PredHel=1	Topology=i12-34o
Usho_0412	len=150	ExpAA=4.55	First60=0.00	PredHel=0	Topology=o
Usho_0413	len=297	ExpAA=0.34	First60=0.02	PredHel=0	Topology=o
Usho_0414	len=204	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0415	len=597	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
Usho_0416	len=380	ExpAA=97.62	First60=27.37	PredHel=4	Topology=o13-35i56-75o90-112i183-205o
Usho_0417	len=277	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_0418	len=356	ExpAA=44.28	First60=37.13	PredHel=2	Topology=o5-24i45-67o
Usho_0419	len=1181	ExpAA=4.54	First60=0.00	PredHel=0	Topology=o
Usho_0420	len=360	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0421	len=707	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0422	len=221	ExpAA=0.40	First60=0.40	PredHel=0	Topology=o
Usho_0423	len=1307	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0424	len=497	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0425	len=592	ExpAA=11.37	First60=11.36	PredHel=0	Topology=o
Usho_0426	len=474	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0427	len=733	ExpAA=0.49	First60=0.49	PredHel=0	Topology=o
Usho_0428	len=184	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0429	len=306	ExpAA=0.25	First60=0.22	PredHel=0	Topology=o
Usho_0430	len=148	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_0431	len=531	ExpAA=42.90	First60=0.00	PredHel=2	Topology=o203-225i302-324o
Usho_0432	len=130	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0433	len=756	ExpAA=39.52	First60=23.33	PredHel=2	Topology=o5-27i112-134o
Usho_0434	len=106	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0435	len=116	ExpAA=3.55	First60=2.09	PredHel=0	Topology=o
Usho_0436	len=79	ExpAA=0.47	First60=0.25	PredHel=0	Topology=o
Usho_0437	len=579	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0438	len=282	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0439	len=619	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0440	len=114	ExpAA=0.36	First60=0.00	PredHel=0	Topology=o
Usho_0441	len=504	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0442	len=783	ExpAA=0.18	First60=0.17	PredHel=0	Topology=o
Usho_0443	len=199	ExpAA=19.81	First60=19.76	PredHel=1	Topology=i7-26o
Usho_0444	len=245	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0445	len=491	ExpAA=241.77	First60=8.39	PredHel=11	Topology=i54-76o80-102i114-136o140-159i178-200o215-237i292-314o329-351i358-380o400-422i462-484o
Usho_0446	len=994	ExpAA=0.13	First60=0.02	PredHel=0	Topology=o
Usho_0447	len=2031	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0448	len=457	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0449	len=100	ExpAA=25.55	First60=7.00	PredHel=1	Topology=i77-99o
Usho_0450	len=510	ExpAA=0.29	First60=0.00	PredHel=0	Topology=o
Usho_0451	len=109	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0452	len=326	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
Usho_0453	len=167	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usho_0454	len=955	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0455	len=1610	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_0456	len=179	ExpAA=0.15	First60=0.02	PredHel=0	Topology=o
Usho_0457	len=333	ExpAA=2.33	First60=0.31	PredHel=0	Topology=o
Usho_0458	len=389	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0459	len=1109	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0460	len=2036	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_0461	len=354	ExpAA=0.10	First60=0.05	PredHel=0	Topology=o
Usho_0462	len=400	ExpAA=0.64	First60=0.63	PredHel=0	Topology=o
Usho_0463	len=384	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0464	len=728	ExpAA=2.97	First60=0.00	PredHel=0	Topology=o
Usho_0465	len=510	ExpAA=237.69	First60=0.00	PredHel=10	Topology=i114-136o151-170i177-199o204-226i238-260o270-292i324-346o397-419i448-470o480-502i
Usho_0466	len=297	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_0467	len=163	ExpAA=47.00	First60=13.78	PredHel=2	Topology=o54-76i133-155o
Usho_0468	len=1213	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_0469	len=553	ExpAA=1.46	First60=1.23	PredHel=0	Topology=o
Usho_0470	len=327	ExpAA=20.76	First60=5.58	PredHel=1	Topology=o55-77i
Usho_0471	len=216	ExpAA=0.51	First60=0.00	PredHel=0	Topology=o
Usho_0472	len=377	ExpAA=0.11	First60=0.01	PredHel=0	Topology=o
Usho_0473	len=700	ExpAA=286.90	First60=22.10	PredHel=12	Topology=i37-59o74-93i106-125o130-152i165-187o191-213i305-327o337-356i409-431o441-463i468-490o500-522i
Usho_0474	len=466	ExpAA=242.72	First60=22.31	PredHel=12	Topology=i24-46o64-86i93-110o114-136i157-179o189-211i241-263o278-297i304-321o325-347i360-382o392-409i
Usho_0475	len=578	ExpAA=254.94	First60=0.00	PredHel=12	Topology=i72-94o99-116i135-157o183-205i212-234o254-276i296-318o347-369i400-422o426-448i468-490o505-522i
Usho_0476	len=782	ExpAA=0.51	First60=0.00	PredHel=0	Topology=o
Usho_0477	len=6995	ExpAA=0.43	First60=0.01	PredHel=0	Topology=o
Usho_0478	len=1450	ExpAA=3.70	First60=0.00	PredHel=0	Topology=o
Usho_0479	len=317	ExpAA=150.39	First60=25.33	PredHel=7	Topology=o25-44i57-79o99-121i179-201o216-236i249-271o286-305i
Usho_0480	len=155	ExpAA=15.10	First60=14.85	PredHel=1	Topology=i12-34o
Usho_0481	len=790	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0482	len=307	ExpAA=1.76	First60=1.19	PredHel=0	Topology=o
Usho_0483	len=556	ExpAA=19.82	First60=2.97	PredHel=0	Topology=o
Usho_0484	len=335	ExpAA=0.14	First60=0.01	PredHel=0	Topology=o
Usho_0485	len=534	ExpAA=9.13	First60=8.57	PredHel=0	Topology=o
Usho_0486	len=390	ExpAA=0.21	First60=0.00	PredHel=0	Topology=o
Usho_0487	len=526	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0488	len=689	ExpAA=7.94	First60=0.00	PredHel=0	Topology=o
Usho_0489	len=816	ExpAA=223.70	First60=0.00	PredHel=10	Topology=o209-231i262-284o304-325i332-354o394-416i433-455o484-506i582-604o619-641i790-812o
Usho_0490	len=726	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0491	len=1065	ExpAA=1.52	First60=0.00	PredHel=0	Topology=o
Usho_0492	len=884	ExpAA=37.31	First60=13.03	PredHel=1	Topology=o336-358i
Usho_0493	len=485	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0494	len=1015	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_0495	len=136	ExpAA=3.39	First60=0.01	PredHel=0	Topology=o
Usho_0496	len=450	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_0497	len=1055	ExpAA=1.77	First60=0.00	PredHel=0	Topology=o
Usho_0498	len=126	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0499	len=290	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0500	len=870	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0501	len=219	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0502	len=364	ExpAA=9.42	First60=9.41	PredHel=0	Topology=o
Usho_0503	len=421	ExpAA=19.08	First60=0.00	PredHel=1	Topology=i246-268o
Usho_0504	len=402	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usho_0505	len=357	ExpAA=13.28	First60=12.12	PredHel=0	Topology=o
Usho_0506	len=451	ExpAA=132.50	First60=17.16	PredHel=6	Topology=i45-67o239-261i282-304o317-339i351-373o406-428i
Usho_0507	len=87	ExpAA=28.04	First60=23.36	PredHel=1	Topology=o5-27i
Usho_0508	len=295	ExpAA=0.44	First60=0.44	PredHel=0	Topology=o
Usho_0509	len=189	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
Usho_0510	len=279	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_0511	len=697	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_0512	len=152	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0513	len=340	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_0514	len=93	ExpAA=17.25	First60=17.25	PredHel=1	Topology=o5-27i
Usho_0515	len=92	ExpAA=6.87	First60=6.87	PredHel=0	Topology=o
Usho_0516	len=1237	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usho_0517	len=1332	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_0518	len=623	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_0519	len=638	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0520	len=132	ExpAA=0.09	First60=0.01	PredHel=0	Topology=o
Usho_0521	len=513	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0522	len=69	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usho_0523	len=218	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0524	len=260	ExpAA=0.35	First60=0.35	PredHel=0	Topology=o
Usho_0525	len=103	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0526	len=334	ExpAA=0.69	First60=0.00	PredHel=0	Topology=o
Usho_0527	len=622	ExpAA=254.99	First60=0.01	PredHel=11	Topology=o65-87i99-121o131-153i191-213o218-240i311-333o367-389i495-517o522-544i551-573o588-610i
Usho_0528	len=579	ExpAA=167.89	First60=0.25	PredHel=8	Topology=i117-139o204-221i234-252o301-323i369-391o434-456i492-514o519-541i
Usho_0529	len=254	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_0530	len=708	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0531	len=865	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0532	len=1752	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Usho_0533	len=496	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0534	len=763	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0535	len=351	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0536	len=462	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0537	len=589	ExpAA=199.17	First60=0.00	PredHel=8	Topology=i256-278o293-313i320-342o362-384i397-419o483-505i518-540o550-572i
Usho_0538	len=841	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0539	len=672	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0540	len=221	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0541	len=260	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0542	len=190	ExpAA=87.40	First60=21.49	PredHel=4	Topology=o15-32i53-75o115-137i150-172o
Usho_0543	len=930	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0544	len=610	ExpAA=0.06	First60=0.01	PredHel=0	Topology=o
Usho_0545	len=123	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0546	len=766	ExpAA=0.03	First60=0.02	PredHel=0	Topology=o
Usho_0547	len=790	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0548	len=1001	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0549	len=153	ExpAA=4.65	First60=4.65	PredHel=0	Topology=o
Usho_0550	len=320	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0551	len=2233	ExpAA=3.03	First60=0.07	PredHel=0	Topology=o
Usho_0552	len=141	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_0553	len=213	ExpAA=0.09	First60=0.06	PredHel=0	Topology=o
Usho_0554	len=1332	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Usho_0555	len=663	ExpAA=115.21	First60=22.50	PredHel=5	Topology=i32-49o59-78i111-133o158-180i275-297o
Usho_0556	len=297	ExpAA=1.69	First60=0.00	PredHel=0	Topology=o
Usho_0557	len=1984	ExpAA=0.39	First60=0.15	PredHel=0	Topology=o
Usho_0558	len=313	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
Usho_0559	len=922	ExpAA=94.04	First60=0.00	PredHel=4	Topology=o466-488i509-528o543-565i677-696o
Usho_0560	len=607	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_0561	len=402	ExpAA=0.04	First60=0.01	PredHel=0	Topology=o
Usho_0562	len=539	ExpAA=6.40	First60=0.00	PredHel=0	Topology=o
Usho_0563	len=991	ExpAA=0.40	First60=0.00	PredHel=0	Topology=o
Usho_0564	len=343	ExpAA=45.80	First60=39.82	PredHel=2	Topology=i7-26o36-58i
Usho_0565	len=782	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0566	len=307	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0567	len=573	ExpAA=10.57	First60=0.00	PredHel=0	Topology=o
Usho_0568	len=166	ExpAA=0.08	First60=0.02	PredHel=0	Topology=o
Usho_0569	len=311	ExpAA=0.40	First60=0.04	PredHel=0	Topology=o
Usho_0570	len=916	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_0571	len=448	ExpAA=120.53	First60=12.94	PredHel=5	Topology=o221-243i256-278o293-310i322-339o354-376i
Usho_0572	len=1082	ExpAA=215.56	First60=0.00	PredHel=10	Topology=i139-161o171-193i336-358o378-400i838-860o865-887i917-939o970-992i1012-1034o1038-1060i
Usho_0573	len=742	ExpAA=25.97	First60=0.96	PredHel=1	Topology=o594-616i
Usho_0574	len=119	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Usho_0575	len=360	ExpAA=0.15	First60=0.05	PredHel=0	Topology=o
Usho_0576	len=1795	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_0577	len=297	ExpAA=12.57	First60=2.80	PredHel=0	Topology=o
Usho_0578	len=369	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_0579	len=285	ExpAA=14.21	First60=14.20	PredHel=0	Topology=o
Usho_0580	len=590	ExpAA=0.09	First60=0.02	PredHel=0	Topology=o
Usho_0581	len=125	ExpAA=0.07	First60=0.06	PredHel=0	Topology=o
Usho_0582	len=171	ExpAA=5.11	First60=5.01	PredHel=0	Topology=o
Usho_0583	len=142	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0584	len=412	ExpAA=15.34	First60=13.96	PredHel=0	Topology=o
Usho_0585	len=90	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0586	len=246	ExpAA=5.17	First60=5.16	PredHel=0	Topology=o
Usho_0587	len=574	ExpAA=2.08	First60=2.07	PredHel=0	Topology=o
Usho_0588	len=124	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0589	len=263	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_0590	len=387	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_0591	len=123	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0592	len=101	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0593	len=172	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_0594	len=513	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usho_0595	len=128	ExpAA=0.21	First60=0.00	PredHel=0	Topology=o
Usho_0596	len=708	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0597	len=228	ExpAA=0.53	First60=0.52	PredHel=0	Topology=o
Usho_0598	len=370	ExpAA=0.19	First60=0.00	PredHel=0	Topology=o
Usho_0599	len=351	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_0600	len=292	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0601	len=97	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usho_0602	len=92	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0603	len=459	ExpAA=24.68	First60=1.86	PredHel=1	Topology=o381-403i
Usho_0604	len=1763	ExpAA=0.56	First60=0.00	PredHel=0	Topology=o
Usho_0605	len=285	ExpAA=104.59	First60=0.00	PredHel=5	Topology=i151-168o172-194i201-223o233-255i262-284o
Usho_0606	len=637	ExpAA=109.63	First60=22.48	PredHel=5	Topology=i26-48o84-106i140-159o163-185i192-214o
Usho_0607	len=832	ExpAA=206.13	First60=17.05	PredHel=7	Topology=o424-446i477-499o509-531i567-589o599-618i625-647o657-679i
Usho_0608	len=199	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0609	len=605	ExpAA=0.63	First60=0.59	PredHel=0	Topology=o
Usho_0610	len=456	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0611	len=554	ExpAA=186.17	First60=12.54	PredHel=7	Topology=o154-176i189-211o231-253i358-380o425-447i454-476o509-531i
Usho_0612	len=1066	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0613	len=351	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_0614	len=480	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Usho_0615	len=742	ExpAA=21.10	First60=0.00	PredHel=1	Topology=o709-731i
Usho_0616	len=640	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0617	len=119	ExpAA=8.49	First60=8.44	PredHel=0	Topology=o
Usho_0618	len=528	ExpAA=23.42	First60=0.20	PredHel=1	Topology=o369-391i
Usho_0619	len=1487	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_0620	len=790	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0621	len=1599	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0622	len=196	ExpAA=21.65	First60=21.65	PredHel=1	Topology=i7-29o
Usho_0623	len=297	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0624	len=376	ExpAA=0.19	First60=0.17	PredHel=0	Topology=o
Usho_0625	len=1000	ExpAA=19.91	First60=18.90	PredHel=1	Topology=i19-41o
Usho_0626	len=722	ExpAA=15.24	First60=15.22	PredHel=0	Topology=o
Usho_0627	len=701	ExpAA=128.48	First60=32.76	PredHel=6	Topology=o20-42i49-68o92-109i130-147o157-176i189-211o
Usho_0628	len=1760	ExpAA=3.77	First60=0.00	PredHel=0	Topology=o
Usho_0629	len=540	ExpAA=214.52	First60=0.02	PredHel=10	Topology=i65-87o107-129i149-168o173-195i246-268o325-347i360-382o421-443i456-478o503-525i
Usho_0630	len=175	ExpAA=0.41	First60=0.00	PredHel=0	Topology=o
Usho_0631	len=328	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0632	len=223	ExpAA=35.25	First60=0.01	PredHel=1	Topology=o200-222i
Usho_0633	len=129	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0634	len=298	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_0635	len=769	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0636	len=554	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0637	len=745	ExpAA=130.42	First60=4.46	PredHel=0	Topology=o
Usho_0638	len=492	ExpAA=0.67	First60=0.05	PredHel=0	Topology=o
Usho_0639	len=657	ExpAA=0.93	First60=0.00	PredHel=0	Topology=o
Usho_0640	len=407	ExpAA=89.18	First60=0.02	PredHel=3	Topology=i311-333o343-360i373-395o
Usho_0641	len=1965	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_0642	len=760	ExpAA=0.36	First60=0.00	PredHel=0	Topology=o
Usho_0643	len=353	ExpAA=1.65	First60=1.64	PredHel=0	Topology=o
Usho_0644	len=476	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
